pontoId,lat,lon,pathBTS1,pathBTS2,pathBTS3,pathBTS4,pathBTS5,pathBTS6,taBTS1,taBTS2,taBTS3,taBTS4,taBTS5,taBTS6
63,-8.077.338,-34.899.395,124.99,111.023.333.333.333,118.156.666.666.667,132.056.666.666.667,132.323.333.333.333,137.423.333.333.333,2,1,1,1,3,2
1091,-8.071.689,-3.489.719,110.54,119.64,121.265,111.965,136.565,122.44,1,0,2,0,1,1
1647,-8.069.455,-34.895.123,110.49,126.69,110.14,112.99,110.74,108.34,0,1,2,1,1,0
1510,-8.069.811,-34.894.558,105.123.333.333.333,121.856.666.666.667,120.49,119.89,118.523.333.333.333,104.156.666.666.667,0,1,3,1,1,1
309,-8.075.954,-34.899.857,125.223.333.333.333,107.623.333.333.333,125.956.666.666.667,129.356.666.666.667,138.656.666.666.667,140.756.666.666.667,2,1,1,1,2,2
2441,-8.065.792,-34.889.744,138.023.333.333.333,133.69,133.956.666.666.667,127.39,980.566.666.666.667,131.956.666.666.667,0,2,4,2,0,1
1462,-8.069.942,-34.894.192,110.44,119.34,115.04,108.49,105.79,106.84,0,1,3,1,1,1
1771,-8.069.139,-34.889.568,127.065,132.565,134.39,114.49,100.315,132.39,0,1,3,1,0,1
79,-8.077.239,-34.899.406,123.656.666.666.667,116.156.666.666.667,122.556.666.666.667,134.923.333.333.333,131.156.666.666.667,141.756.666.666.667,2,0,1,0,3,2
1375,-807.023,-34.893.658,102.44,119.19,117.64,106.04,100.84,108.39,0,1,3,1,1,1
2138,-806.765,-34.893.116,117.823.333.333.333,123.49,127.323.333.333.333,114.356.666.666.667,121.49,111.856.666.666.667,0,1,3,1,0,0
121,-8.076.955,-34.897.617,113.423.333.333.333,79.59,128.856.666.666.667,115.89,132.19,138.823.333.333.333,1,0,2,0,2,2
1290,-8.070.594,-34.896.706,100.956.666.666.667,119.956.666.666.667,119.023.333.333.333,110.89,128.49,117.656.666.666.667,0,1,2,1,1,1
2749,-806.354,-34.895.046,137.89,107.756.666.666.667,126.49,128.123.333.333.333,116.123.333.333.333,113.49,1,2,3,2,1,0
190,-8.076.437,-34.895.649,121.423.333.333.333,105.056.666.666.667,131.623.333.333.333,117.39,131.256.666.666.667,138.356.666.666.667,1,0,2,0,2,2
584,-8.074.259,-34.900.318,117.09,113.123.333.333.333,88.79,115.723.333.333.333,138.156.666.666.667,137.19,1,1,1,1,2,2
146,-8.076.746,-34.896.755,119.523.333.333.333,931.566.666.666.667,131.656.666.666.667,116.956.666.666.667,130.356.666.666.667,140.456.666.666.667,1,0,2,0,2,2
2535,-8.065.174,-34.886.002,128.54,131.315,136.965,129.915,120.69,138.09,1,2,4,2,0,1
592,-8.074.225,-34.900.364,115.49,107.99,120.14,126.94,140.69,140.14,1,1,1,1,2,2
2598,-8.064.623,-3.490.144,128.156.666.666.667,121.023.333.333.333,128.856.666.666.667,125.323.333.333.333,136.09,122.023.333.333.333,1,2,2,2,2,1
854,-8.072.737,-34.896.683,99.615,97.715,122.74,90.565,124.015,128.015,1,0,2,0,1,1
619,-8.074.105,-34.899.673,118.59,101.256.666.666.667,973.233.333.333.333,115.923.333.333.333,134.023.333.333.333,133.69,1,1,1,1,2,2
1026,-807.216,-34.892.269,109.54,130.19,119.94,110.99,94.69,130.39,0,0,3,0,1,1
557,-8.074.423,-34.900.333,119.99,108.423.333.333.333,120.323.333.333.333,123.223.333.333.333,139.056.666.666.667,132.856.666.666.667,1,1,1,1,2,2
1842,-8.068.908,-34.900.112,100.19,113.99,122.556.666.666.667,114.656.666.666.667,118.09,105.256.666.666.667,1,1,2,1,2,1
1393,-8.070.138,-3.489.394,103.656.666.666.667,121.29,122.956.666.666.667,106.156.666.666.667,106.156.666.666.667,966.233.333.333.333,0,1,3,1,1,1
1314,-8.070.501,-34.896.263,104.04,113.19,120.64,100.89,121.04,114.49,0,1,2,1,1,1
1863,-8.068.856,-34.900.234,103.84,105.89,118.99,120.99,121.29,100.44,1,1,2,1,2,1
301,-8.075.993,-34.894.455,113.44,114.69,125.365,109.115,129.99,138.59,1,0,2,0,2,2
2151,-8.067.464,-34.900.829,103.04,107.39,111.89,102.99,117.79,109.29,1,2,2,2,2,1
1544,-8.069.706,-34.894.642,105.09,119.44,119.89,106.74,110.49,97.59,0,1,2,1,1,1
2580,-806.484,-34.885.086,121.723.333.333.333,131.423.333.333.333,130.623.333.333.333,119.856.666.666.667,128.423.333.333.333,132.29,1,2,5,2,0,1
2199,-806.706,-3.489.386,119.556.666.666.667,134.623.333.333.333,128.856.666.666.667,120.856.666.666.667,127.256.666.666.667,110.023.333.333.333,0,1,3,1,0,0
1186,-8.070.982,-34.891.933,109.456.666.666.667,130.99,127.99,112.356.666.666.667,88.89,136.156.666.666.667,0,1,3,1,1,1
2852,-8.062.373,-34.887.775,135.24,132.99,144.54,144.04,139.74,146.64,1,3,4,3,0,1
1546,-8.069.701,-34.894.749,109.056.666.666.667,125.89,119.856.666.666.667,119.556.666.666.667,113.256.666.666.667,107.556.666.666.667,0,1,2,1,1,1
1683,-8.069.352,-34.898.972,107.04,117.59,122.44,109.04,112.74,107.14,1,1,2,1,2,1
1380,-8.070.202,-34.897.343,105.39,113.023.333.333.333,117.49,115.89,124.423.333.333.333,96.79,0,1,2,1,1,1
2823,-8.062.716,-3.488.736,130.29,137.023.333.333.333,141.623.333.333.333,133.256.666.666.667,142.323.333.333.333,144.823.333.333.333,1,3,4,3,0,1
327,-807.587,-3.489.415,111.19,115.99,124.156.666.666.667,110.123.333.333.333,126.856.666.666.667,139.723.333.333.333,1,0,2,0,2,2
1114,-8.071.486,-3.489.209,105.723.333.333.333,124.19,131.69,102.223.333.333.333,102.99,133.423.333.333.333,0,1,3,1,1,1
2048,-8.068.336,-34.891.666,106.49,130.34,127.24,116.19,119.99,117.19,0,1,3,1,0,0
951,-8.072.482,-34.892.296,107.49,122.956.666.666.667,115.256.666.666.667,104.856.666.666.667,108.09,127.223.333.333.333,0,0,3,0,1,1
2858,-8.062.348,-34.887.798,141.223.333.333.333,139.823.333.333.333,137.59,140.323.333.333.333,142.723.333.333.333,145.99,1,3,4,3,0,1
2009,-8.068.507,-34.898.907,112.99,109.056.666.666.667,114.956.666.666.667,969.233.333.333.333,125.223.333.333.333,111.556.666.666.667,1,1,2,1,1,1
931,-807.252,-34.896.294,104.965,111.94,115.54,103.29,125.065,130.015,1,0,2,0,1,1
1231,-8.070.773,-34.896.812,881.233.333.333.333,116.856.666.666.667,119.49,106.956.666.666.667,121.056.666.666.667,116.456.666.666.667,0,1,2,1,1,1
620,-8.074.096,-34.899.632,124.423.333.333.333,106.323.333.333.333,100.99,114.99,135.623.333.333.333,140.223.333.333.333,1,1,1,1,2,2
1424,-8.070.026,-34.897.427,106.656.666.666.667,113.656.666.666.667,116.723.333.333.333,105.59,124.456.666.666.667,103.29,1,1,2,1,1,1
398,-8.075.474,-34.892.975,118.856.666.666.667,127.123.333.333.333,124.19,108.99,132.823.333.333.333,128.49,1,0,3,0,2,2
2189,-8.067.123,-34.894.207,123.89,119.823.333.333.333,124.59,124.29,120.556.666.666.667,929.566.666.666.667,0,1,3,1,0,0
2621,-8.064.345,-3.488.538,112.123.333.333.333,138.49,133.323.333.333.333,117.79,139.523.333.333.333,137.956.666.666.667,1,2,5,2,0,1
324,-8.075.886,-34.899.879,118.656.666.666.667,119.523.333.333.333,122.556.666.666.667,130.556.666.666.667,139.423.333.333.333,143.556.666.666.667,2,1,1,1,2,2
1609,-806.955,-34.895.008,102.69,128.723.333.333.333,114.856.666.666.667,110.69,110.99,114.323.333.333.333,0,1,2,1,1,1
404,-8.075.461,-34.892.956,121.99,123.69,123.256.666.666.667,114.156.666.666.667,121.256.666.666.667,130.223.333.333.333,1,0,3,0,2,2
612,-8.074.142,-34.900.406,121.023.333.333.333,104.923.333.333.333,114.09,113.79,141.79,135.49,1,1,1,1,2,2
926,-8.072.532,-34.896.282,99.64,108.69,113.79,106.54,124.29,121.84,1,0,2,0,1,1
1817,-8.068.982,-34.895.947,111.723.333.333.333,119.156.666.666.667,112.79,102.723.333.333.333,126.756.666.666.667,112.023.333.333.333,0,1,2,1,1,0
1002,-8.072.313,-34.894.688,87.54,110.49,110.89,87.59,106.94,116.54,0,0,2,0,1,1
329,-807.585,-34.899.914,128.69,121.19,126.09,131.656.666.666.667,139.523.333.333.333,138.956.666.666.667,2,1,1,1,2,2
2752,-806.353,-34.888.889,120.34,128.015,130.215,133.565,130.015,137.115,1,2,4,2,0,1
2110,-8.067.945,-34.890.526,122.556.666.666.667,128.49,134.023.333.333.333,119.456.666.666.667,96.59,125.056.666.666.667,0,1,3,1,0,1
1232,-8.070.766,-34.900.875,121.74,131.49,126.34,118.09,135.34,125.64,1,1,1,1,2,1
1234,-8.070.758,-34.892.719,107.19,123.49,120.74,103.84,106.79,106.29,0,1,3,1,1,1
1558,-8.069.669,-34.898.209,105.39,115.74,120.04,110.84,114.89,105.19,1,1,2,1,1,1
2780,-8.063.224,-34.901.382,144.29,130.19,134.19,125.54,130.19,136.14,2,2,2,2,2,1
1379,-8.070.203,-34.893.707,105.256.666.666.667,119.056.666.666.667,117.79,102.69,107.523.333.333.333,989.233.333.333.333,0,1,3,1,1,1
1043,-807.205,-34.897.167,106.09,115.19,123.256.666.666.667,107.256.666.666.667,129.39,128.256.666.666.667,1,0,2,0,1,1
2700,-8.063.804,-34.886.028,120.123.333.333.333,134.023.333.333.333,137.39,130.69,137.956.666.666.667,142.156.666.666.667,1,2,5,2,0,1
1489,-8.069.864,-34.894.459,111.14,126.99,122.49,119.34,113.24,118.34,0,1,3,1,1,1
2951,-8.059.345,-34.906.811,137.923.333.333.333,125.623.333.333.333,135.723.333.333.333,130.99,138.156.666.666.667,134.29,3,4,3,4,3,2
1191,-8.070.948,-34.895.863,113.14,112.49,118.54,103.79,117.39,117.19,0,1,2,1,1,1
2010,-8.068.506,-34.889.534,122.123.333.333.333,132.223.333.333.333,133.89,116.223.333.333.333,104.656.666.666.667,129.523.333.333.333,0,1,4,1,0,1
1624,-8.069.515,-34.890.877,119.015,134.615,126.84,119.115,107.44,111.89,0,1,3,1,0,1
1044,-8.072.039,-34.900.726,122.64,103.59,119.44,109.09,137.34,126.74,1,1,1,1,2,1
2833,-8.062.501,-34.887.615,136.39,139.956.666.666.667,142.39,138.59,145.39,144.656.666.666.667,1,3,4,3,0,1
2701,-8.063.788,-34.901.455,140.09,125.74,127.69,127.29,134.04,127.39,1,2,2,2,2,1
1992,-8.068.564,-3.489.674,101.04,119.64,127.79,116.49,118.74,104.24,0,1,2,1,1,0
37,-8.077.439,-34.899.357,122.09,104.19,129.64,135.04,132.19,137.74,2,0,1,0,3,2
1551,-8.069.687,-34.890.633,108.99,127.756.666.666.667,117.49,107.323.333.333.333,104.956.666.666.667,109.523.333.333.333,0,1,3,1,0,1
2910,-806.109,-34.904.819,138.023.333.333.333,114.323.333.333.333,131.356.666.666.667,126.956.666.666.667,132.723.333.333.333,132.89,2,3,3,3,3,2
2356,-806.601,-3.489.679,117.04,104.34,122.74,106.54,122.74,92.94,0,2,3,2,1,0
977,-8.072.409,-34.892.239,108.09,117.54,119.04,99.94,104.24,122.54,0,0,3,0,1,1
2017,-8.068.487,-34.890.724,129.69,126.956.666.666.667,134.756.666.666.667,112.456.666.666.667,955.233.333.333.333,119.723.333.333.333,0,1,3,1,0,1
2168,-8.067.242,-34.900.921,112.256.666.666.667,110.79,123.323.333.333.333,111.223.333.333.333,109.923.333.333.333,103.856.666.666.667,1,2,2,2,2,1
2632,-8.064.234,-3.489.447,134.656.666.666.667,106.323.333.333.333,120.123.333.333.333,134.623.333.333.333,122.123.333.333.333,114.656.666.666.667,0,2,3,2,1,0
2667,-8.063.982,-34.894.444,135.123.333.333.333,110.49,131.89,131.423.333.333.333,126.423.333.333.333,119.456.666.666.667,0,2,3,2,1,0
1476,-8.069.907,-34.897.564,106.856.666.666.667,119.09,118.823.333.333.333,116.523.333.333.333,122.923.333.333.333,108.69,1,1,2,1,1,1
896,-8.072.589,-34.891.289,957.233.333.333.333,126.09,117.59,106.556.666.666.667,110.456.666.666.667,134.19,0,0,3,0,1,1
2323,-806.627,-34.896.832,125.99,97.94,123.74,113.34,121.19,93.04,0,2,3,2,1,0
2876,-8.062.026,-34.901.897,128.656.666.666.667,115.123.333.333.333,133.223.333.333.333,126.223.333.333.333,129.056.666.666.667,128.223.333.333.333,2,3,3,3,2,1
2389,-8.065.831,-34.891.518,140.823.333.333.333,135.49,132.356.666.666.667,128.256.666.666.667,113.39,110.656.666.666.667,0,2,3,2,0,0
1975,-8.068.583,-34.896.469,100.89,116.34,112.39,110.14,122.59,99.74,0,1,2,1,1,0
2059,-8.068.255,-3.489.967,113.823.333.333.333,102.356.666.666.667,122.456.666.666.667,990.233.333.333.333,122.056.666.666.667,952.233.333.333.333,1,1,2,1,2,1
2446,-806.579,-34.890.461,139.823.333.333.333,133.056.666.666.667,133.923.333.333.333,130.823.333.333.333,114.49,126.223.333.333.333,0,2,4,2,0,0
2382,-8.065.833,-34.892.208,138.99,133.59,133.19,130.023.333.333.333,101.756.666.666.667,114.89,0,2,3,2,0,0
2677,-8.063.921,-34.885.921,117.59,134.14,134.44,127.39,141.49,142.99,1,2,5,2,0,1
2443,-8.065.791,-3.489.053,142.223.333.333.333,133.29,132.89,128.923.333.333.333,118.89,130.156.666.666.667,0,2,4,2,0,0
956,-8.072.473,-34.892.315,113.99,121.79,122.74,107.49,102.89,121.44,0,0,3,0,1,1
2351,-806.605,-34.896.439,120.923.333.333.333,115.023.333.333.333,123.456.666.666.667,116.956.666.666.667,124.823.333.333.333,104.356.666.666.667,0,2,3,2,1,0
1050,-8.072.006,-34.894.947,952.566.666.666.667,104.69,109.99,886.233.333.333.333,105.69,122.023.333.333.333,0,0,2,0,1,1
85,-8.077.207,-34.898.354,116.956.666.666.667,839.233.333.333.333,128.19,122.49,127.09,133.89,2,0,1,0,2,2
20,-8.077.503,-34.899.101,123.023.333.333.333,790.233.333.333.333,118.356.666.666.667,120.956.666.666.667,129.59,141.29,2,0,1,0,3,2
563,-8.074.376,-34.900.314,110.056.666.666.667,109.99,116.223.333.333.333,119.59,136.756.666.666.667,126.09,1,1,1,1,2,2
2270,-8.066.692,-34.889.763,132.156.666.666.667,122.423.333.333.333,132.29,110.223.333.333.333,104.356.666.666.667,140.623.333.333.333,0,2,4,2,0,1
2306,-8.066.417,-34.895.592,118.69,122.023.333.333.333,126.923.333.333.333,121.656.666.666.667,117.39,101.023.333.333.333,0,1,3,1,1,0
2836,-8.062.465,-34.888.275,125.99,128.056.666.666.667,140.09,122.79,138.323.333.333.333,139.39,1,3,4,3,0,1
1078,-8.071.801,-34.892.166,110.323.333.333.333,129.156.666.666.667,128.79,108.123.333.333.333,928.566.666.666.667,130.99,0,0,3,0,1,1
2807,-8.062.873,-34.887.165,136.156.666.666.667,132.623.333.333.333,136.323.333.333.333,137.923.333.333.333,143.523.333.333.333,144.623.333.333.333,1,3,4,3,0,1
2074,-8.068.151,-34.890.205,128.356.666.666.667,134.156.666.666.667,133.49,118.523.333.333.333,102.99,128.756.666.666.667,0,1,3,1,0,1
1251,-8.070.713,-34.896.816,906.233.333.333.333,118.49,116.523.333.333.333,107.29,121.623.333.333.333,119.556.666.666.667,0,1,2,1,1,1
1094,-8.071.667,-34.892.143,105.89,122.24,123.79,106.39,97.79,137.765,0,0,3,0,1,1
1783,-8.069.091,-34.896.526,109.69,107.456.666.666.667,105.223.333.333.333,100.556.666.666.667,109.023.333.333.333,100.023.333.333.333,0,1,2,1,1,0
1484,-8.069.882,-34.894.314,103.69,124.256.666.666.667,128.223.333.333.333,116.156.666.666.667,118.59,105.523.333.333.333,0,1,3,1,1,1
1023,-807.218,-34.892.086,112.156.666.666.667,114.79,123.023.333.333.333,93.19,104.523.333.333.333,129.69,0,0,3,0,1,1
2492,-8.065.532,-34.901.314,134.056.666.666.667,126.99,123.223.333.333.333,116.39,132.056.666.666.667,126.623.333.333.333,1,2,2,2,2,1
638,-8.073.975,-34.900.448,118.49,122.19,121.79,131.79,145.09,140.19,1,1,1,1,2,2
1906,-8.068.737,-3.489.072,130.423.333.333.333,133.123.333.333.333,127.09,116.856.666.666.667,950.566.666.666.667,127.023.333.333.333,0,1,3,1,0,1
199,-8.076.427,-34.895.897,126.356.666.666.667,97.99,130.79,121.09,129.523.333.333.333,142.656.666.666.667,1,0,2,0,2,2
1000,-8.072.318,-34.896.492,105.856.666.666.667,981.233.333.333.333,111.856.666.666.667,928.233.333.333.333,118.19,120.856.666.666.667,1,0,2,0,1,1
2489,-806.556,-34.892.735,134.556.666.666.667,126.656.666.666.667,126.756.666.666.667,128.823.333.333.333,115.723.333.333.333,117.19,0,2,3,2,0,0
866,-8.072.683,-34.896.694,965.233.333.333.333,98.09,118.356.666.666.667,903.233.333.333.333,129.89,129.656.666.666.667,1,0,2,0,1,1
2526,-8.065.247,-34.893.929,133.056.666.666.667,117.356.666.666.667,125.79,127.656.666.666.667,110.823.333.333.333,115.656.666.666.667,0,2,3,2,0,0
1988,-8.068.568,-34.896.873,109.456.666.666.667,123.59,121.29,114.523.333.333.333,122.89,112.723.333.333.333,0,1,2,1,1,0
2280,-806.663,-34.901.073,128.423.333.333.333,118.556.666.666.667,128.923.333.333.333,114.523.333.333.333,121.99,116.49,1,2,2,2,2,1
657,-8.073.812,-34.898.548,116.99,94.49,89.39,104.29,131.64,130.84,1,0,1,0,2,2
2317,-8.066.323,-34.893.246,129.39,116.44,125.59,125.34,113.34,105.39,0,1,3,1,0,0
717,-8.073.347,-34.900.574,123.89,121.823.333.333.333,124.656.666.666.667,129.49,141.89,140.99,1,1,1,1,2,2
1488,-806.987,-34.890.347,116.523.333.333.333,139.223.333.333.333,132.823.333.333.333,120.99,110.123.333.333.333,122.29,0,1,3,1,0,1
2946,-8.059.464,-34.906.647,136.09,130.74,131.34,131.04,139.49,134.74,3,4,3,4,3,2
2498,-8.065.482,-34.886.841,123.956.666.666.667,132.823.333.333.333,131.49,122.056.666.666.667,118.856.666.666.667,134.59,1,2,4,2,0,1
2185,-8.067.136,-34.893.906,122.856.666.666.667,135.356.666.666.667,128.79,124.556.666.666.667,123.223.333.333.333,104.256.666.666.667,0,1,3,1,0,0
729,-8.073.235,-34.896.446,94.59,110.056.666.666.667,107.356.666.666.667,102.856.666.666.667,115.823.333.333.333,126.99,1,0,2,0,2,1
2157,-8.067.377,-34.892.368,132.29,128.856.666.666.667,124.356.666.666.667,115.99,112.256.666.666.667,114.723.333.333.333,0,1,3,1,0,0
660,-8.073.793,-3.489.043,90.99,133.723.333.333.333,125.19,120.656.666.666.667,111.656.666.666.667,139.423.333.333.333,1,0,3,0,1,2
250,-8.076.267,-34.895.248,111.956.666.666.667,104.69,128.623.333.333.333,113.856.666.666.667,131.423.333.333.333,135.69,1,0,2,0,2,2
1382,-8.070.195,-34.893.719,104.59,119.44,119.74,106.04,104.14,104.29,0,1,3,1,1,1
992,-8.072.357,-34.892.342,112.89,116.323.333.333.333,123.123.333.333.333,95.79,955.566.666.666.667,131.223.333.333.333,0,0,3,0,1,1
2551,-8.065.022,-34.885.532,122.49,134.09,134.956.666.666.667,129.623.333.333.333,118.99,133.39,1,2,5,2,0,1
2385,-8.065.832,-348.918,140.39,133.59,135.74,133.34,119.99,121.24,0,2,3,2,0,0
1116,-8.071.481,-34.891.914,105.14,109.79,126.94,90.065,109.94,133.915,0,1,3,1,1,1
34,-8.077.447,-34.898.941,120.856.666.666.667,772.566.666.666.667,124.656.666.666.667,119.556.666.666.667,133.09,134.423.333.333.333,2,0,1,0,2,2
2871,-8.062.217,-3.488.805,137.29,130.24,135.84,142.79,136.34,142.79,1,3,4,3,0,1
1478,-8.069.902,-34.890.251,110.19,140.99,126.04,128.24,108.99,127.04,0,1,3,1,0,1
346,-8.075.755,-34.899.933,123.54,112.04,120.04,129.24,139.04,137.04,2,1,1,1,2,2
2239,-8.066.875,-34.896.301,114.29,121.223.333.333.333,117.356.666.666.667,117.39,128.923.333.333.333,107.99,0,1,3,1,1,0
2916,-8.060.772,-34.905.155,137.423.333.333.333,125.89,127.29,135.056.666.666.667,134.723.333.333.333,133.19,2,3,3,3,3,2
134,-8.076.853,-34.897.243,120.523.333.333.333,862.566.666.666.667,131.823.333.333.333,122.056.666.666.667,125.49,135.856.666.666.667,1,0,2,0,2,2
1022,-8.072.191,-34.896.828,112.69,103.29,114.156.666.666.667,96.09,128.79,130.423.333.333.333,1,0,2,0,1,1
318,-8.075.912,-34.899.868,125.823.333.333.333,112.49,117.49,135.29,138.356.666.666.667,139.823.333.333.333,2,1,1,1,2,2
1835,-806.893,-34.900.448,115.256.666.666.667,118.156.666.666.667,124.623.333.333.333,119.056.666.666.667,128.523.333.333.333,107.09,1,1,2,1,2,1
360,-8.075.677,-34.893.562,116.89,119.89,123.64,110.79,122.34,138.49,1,0,2,0,2,2
2116,-8.067.904,-34.892.326,123.674.615.384.615,123.251.538.461.538,124.074.615.384.615,107.797.692.307.692,119.066.923.076.923,106.774.615.384.615,0,1,3,1,0,0
44,-8.077.395,-34.899.364,133.49,113.49,126.923.333.333.333,134.89,130.423.333.333.333,137.69,2,0,1,0,3,2
1668,-8.069.386,-34.900.616,120.44,125.19,122.19,125.39,136.99,118.64,1,1,2,1,2,1
585,-8.074.253,-34.893.768,891.233.333.333.333,109.356.666.666.667,109.09,906.233.333.333.333,114.356.666.666.667,111.39,1,0,2,0,1,1
2527,-8.065.246,-34.892.952,133.256.666.666.667,121.656.666.666.667,130.89,125.39,122.256.666.666.667,118.756.666.666.667,0,2,3,2,0,0
2019,-8.068.483,-34.891.361,110.34,128.34,123.19,107.19,112.19,113.14,0,1,3,1,0,1
2403,-8.065.819,-34.891.003,140.59,135.69,133.69,133.923.333.333.333,111.423.333.333.333,123.423.333.333.333,0,2,4,2,0,0
1890,-8.068.806,-34.891.083,124.223.333.333.333,130.823.333.333.333,129.59,121.623.333.333.333,818.566.666.666.667,126.323.333.333.333,0,1,3,1,0,1
2120,-8.067.877,-34.900.501,106.456.666.666.667,111.056.666.666.667,109.556.666.666.667,112.49,118.69,107.656.666.666.667,1,2,2,2,2,1
689,-8.073.621,-34.897.831,120.156.666.666.667,998.233.333.333.333,909.233.333.333.333,102.59,129.523.333.333.333,135.223.333.333.333,1,0,2,0,2,1
2802,-8.062.928,-34.887.085,133.756.666.666.667,132.99,140.156.666.666.667,139.09,141.323.333.333.333,140.923.333.333.333,1,3,4,3,0,1
1788,-8.069.086,-34.888.351,117.923.333.333.333,131.623.333.333.333,129.99,128.456.666.666.667,106.956.666.666.667,117.923.333.333.333,0,1,4,1,0,1
2509,-8.065.397,-34.886.631,119.556.666.666.667,129.056.666.666.667,133.523.333.333.333,128.756.666.666.667,114.723.333.333.333,129.956.666.666.667,1,2,4,2,0,1
1500,-8.069.834,-34.897.789,957.233.333.333.333,110.056.666.666.667,116.923.333.333.333,113.79,125.59,105.223.333.333.333,1,1,2,1,1,1
2231,-8.066.913,-34.896.805,115.856.666.666.667,102.823.333.333.333,108.256.666.666.667,936.233.333.333.333,118.756.666.666.667,100.223.333.333.333,0,1,2,1,1,0
1409,-8.070.078,-34.900.883,127.54,126.84,111.04,122.74,131.29,123.79,1,1,1,1,2,1
752,-8.073.188,-3.489.407,964.233.333.333.333,109.29,102.223.333.333.333,89.79,108.723.333.333.333,109.69,1,0,2,0,1,1
1369,-8.070.271,-34.893.581,100.99,117.056.666.666.667,118.323.333.333.333,107.923.333.333.333,103.423.333.333.333,107.39,0,1,3,1,1,1
1787,-8.069.087,-34.888.348,125.39,129.323.333.333.333,137.323.333.333.333,125.156.666.666.667,107.923.333.333.333,125.79,0,1,4,1,0,1
279,-8.076.114,-34.894.791,115.69,105.556.666.666.667,133.556.666.666.667,105.623.333.333.333,133.39,134.123.333.333.333,1,0,2,0,2,2
1254,-8.070.709,-34.891.792,97.39,124.456.666.666.667,123.69,106.89,97.39,136.556.666.666.667,0,1,3,1,1,1
786,-8.073.004,-34.896.389,108.89,101.423.333.333.333,122.29,939.233.333.333.333,116.723.333.333.333,124.29,1,0,2,0,1,1
2025,-8.068.464,-34.897.129,106.79,122.19,114.056.666.666.667,123.456.666.666.667,130.123.333.333.333,111.19,0,1,2,1,1,0
724,-8.073.273,-34.896.534,109.223.333.333.333,114.823.333.333.333,971.233.333.333.333,109.856.666.666.667,127.923.333.333.333,127.956.666.666.667,1,0,2,0,2,1
2955,-8.059.339,-3.490.683,139.99,120.323.333.333.333,138.123.333.333.333,133.723.333.333.333,141.456.666.666.667,136.156.666.666.667,3,4,3,4,3,2
2941,-8.059.775,-34.906.284,135.04,128.19,134.54,133.99,137.69,133.84,3,4,3,4,3,2
917,-8.072.548,-3.489.674,100.09,101.09,125.69,95.54,123.39,136.14,1,0,2,0,1,1
254,-8.076.246,-34.899.784,125.19,108.64,122.69,129.24,140.49,141.04,2,1,1,1,2,2
683,-8.073.672,-3.489.048,95.89,134.623.333.333.333,124.49,121.456.666.666.667,109.256.666.666.667,137.79,1,0,3,0,1,2
701,-8.073.506,-34.897.392,112.89,107.023.333.333.333,904.566.666.666.667,102.99,130.89,137.19,1,0,2,0,2,1
2217,-8.066.978,-34.893.822,125.723.333.333.333,130.123.333.333.333,128.456.666.666.667,122.523.333.333.333,122.356.666.666.667,113.656.666.666.667,0,1,3,1,0,0
816,-8.072.897,-34.900.642,118.856.666.666.667,121.623.333.333.333,126.323.333.333.333,123.356.666.666.667,143.056.666.666.667,135.223.333.333.333,1,1,1,1,2,2
2165,-806.725,-34.892.426,133.49,125.556.666.666.667,124.223.333.333.333,116.523.333.333.333,117.356.666.666.667,105.19,0,1,3,1,0,0
1087,-8.071.721,-34.892.143,111.19,125.69,129.19,105.69,94.815,136.19,0,0,3,0,1,1
723,-8.073.273,-34.900.589,120.39,125.19,124.39,125.44,142.64,134.54,1,1,1,1,2,2
936,-8.072.502,-34.892.277,108.623.333.333.333,122.223.333.333.333,119.856.666.666.667,102.59,104.79,127.59,0,0,3,0,1,1
2668,-8.063.974,-34.885.845,117.323.333.333.333,128.99,135.023.333.333.333,128.69,137.823.333.333.333,140.856.666.666.667,1,2,5,2,0,1
1898,-8.068.765,-34.896.202,105.69,119.94,109.24,109.24,116.59,107.79,0,1,2,1,1,0
981,-8.072.404,-34.892.338,115.94,117.09,126.04,92.19,101.74,120.19,0,0,3,0,1,1
1155,-8.071.198,-34.896.976,98.59,121.056.666.666.667,117.656.666.666.667,109.79,124.256.666.666.667,120.123.333.333.333,1,1,2,1,1,1
1453,-8.069.961,-34.896.019,95.59,120.256.666.666.667,117.99,105.256.666.666.667,120.323.333.333.333,124.09,0,1,2,1,1,1
2301,-8.066.463,-34.892.998,135.256.666.666.667,115.156.666.666.667,129.99,122.823.333.333.333,125.256.666.666.667,944.233.333.333.333,0,1,3,1,0,0
1606,-8.069.557,-34.890.774,108.89,130.99,118.84,113.09,105.44,112.34,0,1,3,1,0,1
2900,-8.061.328,-34.903.706,136.056.666.666.667,113.723.333.333.333,132.123.333.333.333,130.823.333.333.333,130.623.333.333.333,131.056.666.666.667,2,3,3,3,3,1
1355,-8.070.345,-3.489.344,97.99,122.34,122.39,101.54,104.39,106.24,0,1,3,1,1,1
1217,-8.070.806,-34.900.871,122.79,130.756.666.666.667,122.856.666.666.667,130.523.333.333.333,135.79,133.456.666.666.667,1,1,1,1,2,1
86,-807.719,-34.898.094,126.323.333.333.333,945.233.333.333.333,125.056.666.666.667,123.756.666.666.667,127.356.666.666.667,136.49,2,0,1,0,2,2
2032,-8.068.447,-34.896.996,107.49,119.94,119.94,116.49,121.59,109.39,0,1,2,1,1,0
